model	branch_length	nsites	method	null_training_reps	null_heldout_reps	alternative_reps	exact_null_mean	exact_null_sd	exact_alternative_mean	exact_standardized_separation	empirical_threshold	heldout_null_mean_z	heldout_null_median_z	heldout_null_sd_z	null_nominal_rejection	null_nominal_ci_low	null_nominal_ci_high	null_calibrated_rejection	null_calibrated_ci_low	null_calibrated_ci_high	nominal_power	nominal_power_ci_low	nominal_power_ci_high	calibrated_power	calibrated_power_ci_low	calibrated_power_ci_high	alternative_mean_z	alternative_median_z	alternative_sd_z
+I+G4	5.0	100	legacy_counterfactual	10000	10000	20000	0.10943747723899344	0.6444600362055556	0.33866267781012693	0.35568567124931905	3.139524844356464	1.6479236862801394	1.6688591384398048	0.9339244814792993	0.5099	0.5001000001960008	0.5196923963569395	0.0517	0.04752972736860386	0.05621457821896162	0.9998	0.9994858112031985	0.9999222225016876	0.96705	0.9644849550102589	0.9694356575184867	4.825934273731232	4.817516554336173	0.9345184095654681
+I+G4	5.0	100	refined_invariant_null	10000	10000	20000	0.0	0.4337014466828841	0.15566161485111876	0.3589142163155757	1.5757457098849765	-0.045814261189549864	-0.026726152947910635	1.0149748020366247	0.0449	0.04101292585689062	0.04913660230037248	0.0513	0.04714576877535386	0.05579884402219381	0.96305	0.9603454093558076	0.9655767395178368	0.96915	0.9666620131224475	0.9714577928252262	3.3929612499190123	3.384648247483319	0.9951164398565747
+I+G4	5.0	500	legacy_counterfactual	10000	10000	20000	0.10943747723899344	0.6444600362055556	0.33866267781012693	0.35568567124931905	5.279334398140853	3.7847507364863557	3.7985573032155493	0.9215631272749378	0.9898	0.9876339440040968	0.9915898773726831	0.0515	0.04733773902129087	0.0560067201712657	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	10.75974456092453	10.746469126849442	0.9311336672607536
+I+G4	5.0	500	refined_invariant_null	10000	10000	20000	0.0	0.4337014466828841	0.15566161485111876	0.3589142163155757	1.603378811200865	-0.008883359361795918	0.007979681463894883	1.0025529087983296	0.0485	0.044460143803757124	0.052886619463666046	0.0524	0.04820182771100209	0.056941940259094506	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	7.535578158823977	7.51836175529463	0.9888097358185696
+I+G4	5.0	1000	legacy_counterfactual	10000	10000	20000	0.10943747723899344	0.6444600362055556	0.33866267781012693	0.35568567124931905	6.871389424617902	5.352411159836368	5.354418383490305	0.9125742902676071	0.9999	0.9994337165442557	0.999982347780473	0.0465	0.042544188721841285	0.05080411059549295	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	15.237466145649861	15.227405369236646	0.9289682885625409
+I+G4	5.0	1000	refined_invariant_null	10000	10000	20000	0.0	0.4337014466828841	0.15566161485111876	0.3589142163155757	1.6353456162569304	-0.016703649140010622	-0.0074686311571856255	0.9927725147320987	0.0451	0.04120425816217112	0.04934511639010088	0.0461	0.04216124482803089	0.05038736169928557	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	10.67740853287295	10.667681467849896	0.9882812631847859
+I+G4	5.0	5000	legacy_counterfactual	10000	10000	20000	0.10943747723899344	0.6444600362055556	0.33866267781012693	0.35568567124931905	13.46758341572906	12.00112725340715	12.00182884697442	0.9143930892309314	1.0	0.9996159875222334	0.9999999999999999	0.052	0.04781774361324294	0.05652633156683587	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	34.04845954561833	34.04812795208025	0.9251522670167233
+I+G4	5.0	5000	refined_invariant_null	10000	10000	20000	0.0	0.4337014466828841	0.15566161485111876	0.3589142163155757	1.5922623407412198	-0.005796071972108446	-0.003568991816624116	0.9951165307916892	0.0471	0.04311876119306364	0.051429077309297286	0.0522	0.048009776782719116	0.05673414479236859	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	23.84737754022748	23.846468761569927	0.9828744269476279
+I+G4	5.0	10000	legacy_counterfactual	10000	10000	20000	0.10943747723899344	0.6444600362055556	0.33866267781012693	0.35568567124931905	18.48065727659397	16.977998841057083	16.97676342371188	0.9135643050349972	1.0	0.9996159875222334	0.9999999999999999	0.0523	0.048105800033018536	0.056838044739573615	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	48.16826262454358	48.16151413172693	0.9202283007325024
+I+G4	5.0	10000	refined_invariant_null	10000	10000	20000	0.0	0.4337014466828841	0.15566161485111876	0.3589142163155757	1.6345765431474852	-0.0022938966756856365	-0.005330063843761628	0.9937094341807616	0.0503	0.04618619260069309	0.05475918822181011	0.0515	0.04733773902129087	0.0560067201712657	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	33.74091144939617	33.73168507058015	0.9785183467917925
+I+G4	7.5	100	legacy_counterfactual	10000	10000	20000	0.0949954256221776	0.5593994870041339	0.25515170835930956	0.2863003747015385	3.1685909556747784	1.6589431793848348	1.6685427890949314	0.9344406517420286	0.5115	0.5017000566479387	0.5212911110650725	0.0509	0.04676188298859711	0.05538303701893278	0.99685	0.9959721930757529	0.9975369736834961	0.8696	0.8648619095449867	0.8741961321863577	4.186094368492954	4.173899434801504	0.9162186015011191
+I+G4	7.5	100	refined_invariant_null	10000	10000	20000	-2.0816681711721685e-17	0.3840158411442953	0.11101916709471556	0.2891004880525221	1.5865267963607301	-0.03497914196892336	-0.014630612822537192	1.0162198868972407	0.0457	0.04177838567624322	0.049970528061055446	0.0529	0.048682032100011194	0.057461351857607645	0.86395	0.8591285052370906	0.8686317065814234	0.8772	0.8725786975073505	0.8816764251686858	2.70668724345446	2.6969750205194956	0.9789562474922846
+I+G4	7.5	500	legacy_counterfactual	10000	10000	20000	0.0949954256221776	0.5593994870041339	0.25515170835930956	0.2863003747015385	5.261321845199488	3.759228050734161	3.767315430901922	0.9092907053576063	0.9883	0.9859969395540515	0.9902280338601614	0.048	0.043980965621961486	0.05236618165793946	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	9.416258693260964	9.415850384195558	0.9174036194789219
